Date,NVDA,AAPL,MSFT,AMZN,TSLA,META,WMT,GOOGL,GOOG,AVGO,COST,NFLX,MU,PLTR,AMD,CSCO,AMAT,LRCX,TMUS,LIN,INTC,PEP,KLAC,AMGN,TXN,GILD,ISRG,ADI,HON,QCOM,BKNG,PANW,APP,INTU,ASML,VRTX,CMCSA,SBUX,CEG,ADBE,CRWD,WDC,MELI,MAR,MRVL,STX,ADP,REGN,ORLY,CDNS,CSX,SNPS,MDLZ,AEP,MNST,ROST,PDD,WBD,CTAS,DASH,PCAR,FTNT,BKR,FANG,MPWR,ABNB,FAST,EA,ADSK,EXC,NXPI,XEL,IDXX,ALNY,PYPL,CCEP,ODFL,MSTR,DDOG,TTWO,ROP,KDP,INSM,MCHP,AXON,PAYX,GEHC,CPRT,CTSH,WDAY,CHTR,KHC,VRSK,DXCM,ZS,ARM,CSGP,TEAM
2023-07-10,42.15,186.17,324.86,127.13,269.61,291.81,50.06,115.50,115.92,84.80,507.06,44.17,61.80,16.30,113.58,47.67,137.32,61.14,133.01,354.82,32.09,167.73,456.51,206.50,165.20,69.03,340.27,182.51,184.58,110.14,107.15,123.74,27.08,455.49,693.27,344.46,35.62,92.50,91.85,496.35,149.95,28.50,1087.15,185.93,59.75,56.38,210.59,698.64,64.07,234.42,32.30,445.72,66.66,76.03,56.38,106.52,70.14,12.95,119.50,77.61,76.00,77.86,31.24,120.78,523.25,131.71,27.51,128.74,207.33,36.96,200.11,57.00,521.21,199.81,68.91,59.59,184.46,40.77,101.45,143.94,467.31,29.04,20.40,82.90,195.36,106.87,80.26,45.15,63.68,222.40,372.54,30.62,222.92,130.62,154.27,,88.12,173.49
2023-07-11,42.37,185.65,325.49,128.78,269.79,295.97,49.99,116.18,116.75,85.21,509.59,44.02,62.91,16.49,111.32,48.33,134.39,60.34,134.63,354.14,32.63,167.44,448.53,205.70,164.63,69.42,339.11,182.41,185.46,109.90,109.29,125.11,28.09,454.88,688.55,341.74,35.75,93.40,92.60,504.74,150.79,28.87,1121.58,186.24,61.59,57.00,212.58,712.02,64.50,231.87,32.45,438.70,65.54,77.55,55.53,107.90,71.04,13.30,120.30,79.85,77.36,78.32,31.99,123.52,531.28,137.54,27.57,135.44,212.05,37.62,200.62,57.43,514.82,202.15,70.24,59.41,186.02,41.23,104.98,150.75,468.56,28.98,20.02,82.43,195.58,108.39,80.85,45.28,64.19,221.71,380.23,30.82,222.90,131.23,147.39,,88.33,174.52
2023-07-12,43.87,187.32,330.12,130.80,271.99,306.93,50.12,117.96,118.65,85.98,517.63,44.40,63.09,16.59,114.58,47.05,135.69,60.65,135.46,361.63,33.30,166.70,454.96,207.37,167.90,69.66,347.59,186.66,185.27,111.61,109.49,116.32,28.30,467.77,707.95,346.06,36.03,94.38,94.27,507.36,146.13,28.92,1141.13,185.02,62.31,57.52,211.27,713.60,64.62,232.74,32.22,441.35,66.01,78.65,56.21,108.41,75.34,13.16,120.37,80.59,77.45,76.72,32.38,125.66,549.41,137.02,27.46,133.60,215.32,37.92,201.48,58.04,525.68,201.90,70.21,59.86,184.96,41.35,105.44,149.92,468.86,28.87,20.31,84.60,195.88,108.77,81.28,45.33,64.18,219.08,382.72,30.93,222.46,133.67,137.68,,88.54,175.34
2023-07-13,45.94,188.08,335.46,134.30,277.90,310.97,49.82,123.52,123.81,86.02,518.06,45.04,63.83,16.74,115.92,47.79,139.36,62.18,135.27,364.08,33.19,170.67,464.48,209.19,168.59,69.96,346.97,189.40,185.44,115.78,111.30,119.50,28.99,472.19,733.22,349.02,36.22,94.81,93.49,517.28,150.75,29.62,1146.72,186.45,64.78,57.89,213.31,716.14,63.74,239.51,32.40,448.84,66.41,78.68,56.74,108.37,80.93,13.10,120.72,83.29,77.04,78.25,32.60,125.57,564.67,140.09,26.51,134.82,216.59,38.04,205.91,58.53,532.80,203.88,72.01,61.00,185.73,46.18,109.19,149.29,470.46,29.09,20.97,86.13,194.03,110.58,80.99,45.40,64.68,219.78,383.62,30.82,222.55,133.98,145.14,,88.69,177.96
2023-07-14,45.43,188.23,337.99,134.68,281.38,306.46,49.99,124.39,124.68,85.85,526.00,44.19,63.38,16.40,115.94,46.72,139.45,62.21,134.30,365.47,32.49,171.29,463.47,208.98,166.50,70.40,354.00,183.39,183.16,115.25,112.57,120.63,28.15,474.78,736.43,352.74,35.75,94.82,93.23,514.83,149.40,29.85,1135.72,184.42,62.88,57.47,215.48,713.70,64.09,240.74,32.32,454.11,66.82,78.63,57.31,108.47,79.49,12.40,121.18,83.96,76.94,78.92,32.29,122.19,553.30,143.34,26.87,135.45,214.14,37.90,202.13,58.47,536.89,197.10,71.72,60.87,185.95,45.89,108.53,150.00,469.26,29.23,20.60,83.67,192.24,110.88,81.41,46.82,65.55,223.91,375.47,31.01,224.70,137.32,145.43,,89.29,178.97
2023-07-17,46.42,191.48,338.47,133.56,290.38,308.20,50.05,123.63,124.04,87.95,532.02,45.01,64.45,17.40,118.32,47.12,142.15,64.30,132.68,368.88,33.68,168.94,478.69,209.36,168.85,70.66,353.84,187.58,184.96,116.04,115.82,125.03,28.46,481.48,736.89,357.98,35.82,94.18,94.39,522.00,152.73,29.46,1179.17,186.27,63.98,56.89,219.47,716.77,64.60,244.44,31.92,461.18,66.51,77.06,57.29,107.17,79.10,12.31,122.96,85.34,78.65,80.28,32.58,122.02,576.51,145.36,26.78,136.34,213.73,37.68,208.86,57.51,551.84,202.83,73.10,60.48,188.66,44.99,112.77,152.71,468.18,29.18,20.70,85.97,196.16,111.04,80.79,46.87,65.40,228.25,374.81,30.71,225.86,137.45,151.82,,90.61,180.43
2023-07-18,47.46,191.23,351.94,132.83,293.34,309.62,49.96,122.75,123.07,87.28,532.63,47.48,64.23,18.08,117.93,47.52,141.18,63.90,133.12,370.97,33.81,167.87,472.52,213.70,169.10,71.34,354.93,187.71,182.37,115.54,117.08,124.17,28.31,486.00,739.37,358.98,36.12,94.03,93.59,532.23,152.95,28.95,1208.66,188.58,65.17,57.30,221.52,721.67,64.16,244.09,32.43,462.93,66.66,76.33,56.55,108.79,75.67,12.77,122.98,85.07,80.32,80.24,32.94,125.03,575.92,146.53,26.55,136.95,217.24,37.23,212.70,57.32,547.47,208.42,73.97,59.99,194.03,44.58,113.82,153.55,471.78,29.14,20.92,87.05,192.25,112.10,82.06,46.76,66.09,228.35,387.06,30.71,224.89,137.93,154.81,,91.23,187.45
2023-07-19,47.04,192.58,347.62,135.36,291.26,313.55,49.98,121.03,121.78,87.08,533.13,47.76,64.25,18.05,116.43,48.62,138.51,62.36,132.28,361.74,33.77,169.51,459.37,213.22,169.10,72.01,349.70,187.03,182.29,117.00,114.97,123.00,28.57,491.03,699.08,358.57,36.35,95.02,92.96,527.17,157.61,29.30,1225.75,185.22,65.04,55.88,222.86,714.19,64.23,242.49,32.48,457.33,67.68,76.96,57.25,109.48,75.23,13.28,123.06,85.10,79.95,78.69,33.09,125.11,562.60,145.54,26.78,134.95,219.07,37.44,209.49,57.67,547.75,205.32,73.83,60.13,194.53,45.31,115.22,152.01,474.17,29.44,21.11,85.55,189.53,113.13,81.34,46.10,66.02,231.68,388.57,31.26,224.13,133.63,161.04,,91.61,188.58
2023-07-20,45.48,190.64,339.59,129.96,262.90,300.16,50.90,118.22,118.56,85.82,535.87,43.74,63.98,17.13,110.25,48.57,130.95,59.96,134.70,368.39,32.70,172.28,439.37,214.31,165.64,72.91,347.66,181.17,184.77,113.52,114.56,121.03,28.03,482.42,660.35,361.82,36.77,94.14,95.08,516.88,148.07,28.81,1198.34,186.45,62.65,55.35,222.63,718.17,63.48,238.79,32.39,451.71,68.30,78.27,57.58,109.07,74.88,13.11,123.79,83.64,79.79,77.70,32.59,126.12,518.08,145.28,27.05,135.24,210.97,37.89,201.57,58.74,542.86,201.44,72.63,60.40,196.08,44.08,109.90,151.64,473.15,29.94,21.29,82.29,184.03,113.63,81.47,45.60,63.79,222.32,395.45,31.48,226.74,130.65,147.90,,90.22,175.64
2023-07-21,44.27,189.46,336.55,130.00,260.02,291.97,51.19,119.04,119.33,86.63,536.74,42.75,64.93,16.43,110.95,48.81,133.26,60.75,135.47,371.23,33.34,173.06,447.63,215.77,169.69,73.54,336.66,183.38,185.34,117.29,114.79,121.91,28.10,483.15,677.18,362.46,36.50,95.95,94.80,520.23,150.90,28.82,1221.03,189.78,62.84,55.64,223.20,729.70,63.75,242.86,31.19,454.00,68.40,79.27,58.10,108.90,75.97,12.93,123.88,84.50,78.96,78.16,33.31,127.22,522.61,148.77,27.18,135.17,209.90,38.37,202.85,59.33,554.60,200.07,72.60,60.27,194.18,43.67,109.87,149.96,490.63,30.08,21.08,83.67,179.96,113.22,82.25,45.57,63.84,225.05,394.47,31.41,229.93,130.60,149.01,,90.68,174.42
2023-07-24,44.58,190.26,337.86,128.80,269.06,289.34,51.49,120.53,120.89,87.10,542.58,42.84,64.77,16.32,110.61,49.25,135.16,62.25,135.92,371.37,32.96,173.76,449.99,216.32,169.30,70.83,323.56,183.77,185.98,116.70,113.63,121.67,28.15,479.20,668.51,357.05,36.84,95.91,94.75,523.86,149.74,29.29,1198.43,189.17,62.54,55.33,224.90,722.25,63.87,241.27,31.25,450.75,68.71,78.97,58.38,109.56,78.85,12.61,124.65,84.31,79.67,77.27,33.69,130.11,522.16,147.62,27.31,135.86,210.53,38.63,200.55,59.21,554.03,192.32,73.30,60.10,191.70,43.09,111.49,150.28,486.48,29.87,20.46,82.88,178.30,114.91,80.26,44.83,64.45,223.12,399.43,31.44,229.98,127.72,148.33,,90.58,173.09
2023-07-25,45.64,191.12,343.61,129.13,265.28,292.18,51.45,121.21,121.79,88.69,543.79,42.77,64.96,16.55,113.00,49.71,136.83,63.34,136.98,377.50,33.42,174.16,455.00,216.22,171.31,70.43,330.90,186.91,186.30,117.61,115.54,121.46,28.64,487.02,671.26,358.06,36.85,96.04,95.70,525.34,150.94,29.08,1181.84,189.72,63.33,54.36,225.82,724.98,64.29,238.29,31.88,456.45,68.78,78.92,58.08,109.37,82.99,12.53,126.08,85.40,77.53,78.34,33.60,131.54,540.10,148.65,27.40,137.65,210.76,38.80,209.12,59.10,556.67,193.46,72.57,60.34,194.61,43.68,115.30,151.03,485.69,29.84,20.22,84.72,180.03,114.70,79.84,45.08,64.82,227.40,398.71,31.61,232.69,129.96,155.21,,91.80,177.93
2023-07-26,45.42,191.99,330.68,128.15,264.35,296.25,51.63,128.21,128.60,86.28,544.73,42.27,66.65,16.43,110.09,49.35,135.82,62.58,135.66,374.77,33.67,174.37,446.94,216.13,162.03,70.40,329.37,182.96,185.04,116.63,116.16,122.50,29.94,487.41,668.33,351.91,36.52,94.93,95.52,514.55,154.63,29.26,1176.23,188.65,63.14,54.11,238.00,726.05,64.37,233.96,31.66,449.33,68.11,78.98,58.17,110.31,84.11,12.76,126.10,86.11,76.00,77.26,33.40,130.59,517.84,150.17,27.53,136.92,212.75,38.96,207.78,59.18,556.16,194.94,73.04,59.93,207.10,44.35,110.64,150.25,485.19,30.04,20.36,82.38,180.04,117.20,77.07,44.79,64.75,230.05,394.57,31.45,232.78,130.69,156.62,,84.38,176.65
2023-07-27,45.86,190.72,323.78,128.25,255.71,309.28,51.45,128.34,128.81,86.32,540.56,41.32,70.30,16.15,111.10,49.15,142.77,68.38,134.49,371.31,33.86,171.58,470.85,216.90,163.62,69.78,323.56,186.71,174.51,118.35,116.07,122.64,29.98,487.08,691.60,349.64,38.59,94.04,93.64,513.97,152.85,31.37,1169.90,190.61,63.32,58.01,235.58,739.66,61.31,234.90,31.74,448.74,66.90,76.86,57.56,110.31,84.53,12.29,123.18,86.04,76.66,76.58,32.59,130.02,526.05,148.50,27.13,135.61,209.46,37.84,210.92,57.20,545.96,194.87,71.65,59.29,202.86,42.62,109.46,149.85,482.58,31.17,20.40,84.33,182.09,116.56,76.50,44.20,63.34,229.80,400.99,31.31,227.32,129.36,155.25,,80.16,170.56
2023-07-28,46.71,193.30,331.26,132.21,266.44,322.95,51.69,131.49,131.93,86.93,541.99,42.58,70.42,17.81,112.96,48.31,148.43,70.26,135.44,375.25,36.09,173.20,498.83,217.19,165.37,70.10,326.53,189.55,173.43,121.76,118.28,124.22,31.26,502.10,701.61,354.05,38.49,94.48,93.95,528.87,155.60,31.63,1225.02,194.37,64.33,59.23,235.33,741.09,61.92,234.24,32.48,450.90,69.38,77.01,58.15,111.41,89.35,12.79,122.71,89.65,76.65,76.80,33.30,131.18,534.24,153.33,27.48,135.95,209.79,37.61,212.37,57.22,552.78,199.29,73.59,59.41,210.47,43.46,112.19,151.60,483.77,31.31,21.35,86.82,182.64,116.08,77.51,44.31,62.84,235.00,396.80,31.27,228.01,132.38,157.49,,81.68,174.21
2023-07-31,46.69,193.91,328.87,133.68,267.43,316.12,51.67,131.63,132.03,86.82,539.44,43.90,70.61,19.84,114.40,48.26,148.10,69.99,132.46,377.14,35.06,170.61,501.70,215.15,166.88,69.44,324.40,190.61,172.49,124.29,116.65,124.98,31.40,501.96,699.69,352.34,38.52,94.78,94.85,546.17,161.66,32.03,1238.05,196.51,64.54,59.27,232.19,736.93,61.72,234.01,32.02,451.80,68.53,76.39,57.49,111.44,89.82,13.07,122.56,90.79,77.36,77.72,33.65,132.69,547.89,152.19,27.57,134.47,211.99,37.75,212.06,57.07,554.73,195.40,75.42,58.86,206.48,43.79,116.72,152.94,484.41,31.40,22.09,87.61,185.93,115.11,77.64,44.19,63.09,237.13,405.19,31.29,224.85,124.56,160.38,,83.97,181.94
2023-08-01,46.47,193.08,329.28,131.69,261.07,320.20,51.43,130.47,130.82,88.88,534.44,43.86,69.99,19.99,117.60,48.83,149.12,69.74,131.97,375.18,35.08,170.02,502.02,213.29,165.37,69.02,323.95,190.56,171.91,124.21,114.43,126.58,31.43,498.82,693.72,347.74,38.56,94.49,94.50,549.10,165.96,32.26,1210.40,199.37,65.34,60.97,233.18,734.11,62.07,233.63,32.01,453.51,68.74,75.75,57.71,110.81,90.09,12.87,122.98,86.59,77.63,78.03,33.63,133.20,538.88,148.91,27.44,134.24,212.45,37.40,212.53,57.18,532.30,189.05,75.13,58.62,203.11,43.50,114.95,151.79,484.01,31.51,22.13,87.06,183.33,115.42,77.33,44.42,62.92,239.80,411.23,31.03,225.12,122.00,162.80,,83.12,181.65
2023-08-02,44.23,190.09,320.62,128.21,254.11,311.86,51.47,127.33,127.59,86.20,531.44,42.97,67.43,18.97,109.35,48.76,143.94,66.82,130.55,370.49,33.70,171.38,487.66,211.72,159.87,69.02,313.87,183.85,171.39,121.56,113.28,118.08,31.16,488.57,668.61,358.40,38.37,95.30,93.77,530.30,154.73,31.93,1164.81,198.17,61.55,60.68,232.28,727.21,61.23,228.74,31.67,441.18,69.66,76.18,57.63,108.65,84.01,12.55,121.96,85.98,77.31,74.32,33.43,132.22,519.43,144.56,27.22,124.57,206.78,37.43,205.80,57.21,519.18,187.01,72.81,59.80,201.11,40.73,106.83,147.22,482.55,31.81,21.77,84.19,178.02,114.12,76.24,44.22,62.43,229.22,419.07,31.41,228.27,123.81,150.54,,82.18,169.70
2023-08-03,44.48,188.70,319.80,128.91,259.32,310.75,51.48,127.40,127.72,85.50,536.57,43.10,68.43,18.71,113.15,49.29,144.41,67.54,130.16,367.57,34.17,170.30,490.36,211.98,159.28,68.88,311.28,182.93,169.27,111.62,111.51,118.72,30.59,487.52,666.60,347.74,38.44,95.49,99.25,523.76,157.55,32.56,1323.11,195.58,61.79,63.74,232.88,766.27,62.05,228.59,31.63,440.12,69.61,73.91,57.98,109.45,88.81,12.89,121.31,85.46,76.25,75.76,33.52,133.67,521.64,140.88,26.77,122.12,202.62,36.52,205.37,55.79,507.77,190.10,63.84,59.44,203.31,38.99,107.10,145.75,482.36,31.32,22.15,83.49,177.10,114.38,75.67,44.65,67.34,229.34,422.78,30.76,226.28,122.07,150.77,,80.92,169.65
2023-08-04,44.65,179.64,320.90,139.57,253.86,308.31,51.18,127.06,127.49,85.18,531.14,43.16,69.15,18.20,115.82,48.81,142.31,67.26,129.42,364.74,34.56,168.00,484.63,223.54,156.16,71.76,309.31,179.93,168.11,114.26,120.28,109.16,31.36,487.52,663.70,340.48,38.16,93.95,102.00,526.88,150.49,32.70,1296.16,197.65,62.13,62.34,230.78,761.30,61.73,229.00,30.29,441.42,68.34,73.24,55.11,109.45,87.52,13.97,119.65,83.60,75.36,56.77,33.39,133.82,525.91,140.17,26.38,120.90,201.57,36.00,203.23,54.94,504.08,185.58,62.42,59.18,200.39,37.70,107.53,142.18,478.18,31.02,21.99,77.83,180.86,112.84,75.55,44.17,67.84,230.12,418.86,30.51,225.65,120.33,146.16,,81.41,198.84
2023-08-07,45.38,176.54,323.18,142.22,251.45,314.10,51.88,130.45,130.87,86.66,537.27,44.08,68.62,17.99,116.81,49.16,146.92,68.71,131.39,371.64,34.65,170.09,494.37,232.42,156.65,73.57,309.24,181.60,168.46,112.23,127.34,107.62,30.78,495.65,678.75,345.32,38.68,94.94,101.81,529.73,150.97,32.74,1358.81,199.33,62.98,63.95,235.53,769.54,62.12,232.44,30.54,444.00,68.65,72.91,58.49,110.29,85.60,14.47,120.70,84.36,76.03,57.70,33.65,133.84,530.49,143.20,26.92,122.34,203.72,36.05,208.01,54.37,508.34,184.29,64.08,60.39,201.50,37.08,106.30,141.18,484.06,31.22,21.87,79.09,179.67,114.75,75.24,44.74,68.16,233.55,419.43,30.27,229.36,120.97,145.34,,81.55,193.52
2023-08-08,44.63,177.48,319.20,139.94,249.70,310.21,51.93,130.32,130.77,85.32,535.06,43.83,66.91,17.04,113.23,49.20,144.60,67.80,131.01,368.56,34.44,167.86,486.75,239.64,154.58,73.03,302.87,178.27,166.73,110.65,126.67,105.74,30.05,491.28,665.00,344.47,38.64,93.97,102.85,520.60,145.88,32.48,1328.36,201.04,61.40,62.60,233.20,775.08,61.95,228.93,30.09,435.99,67.86,72.86,57.41,110.02,83.72,14.42,119.80,84.63,76.73,58.57,33.71,134.39,518.72,139.55,26.67,120.92,203.23,36.15,206.26,54.26,509.76,184.84,62.85,59.42,201.37,38.95,88.04,140.14,482.67,30.86,22.05,78.83,175.73,113.67,73.59,43.93,67.14,227.54,419.78,29.80,228.38,110.19,138.69,,81.88,196.13
2023-08-09,42.52,175.89,315.46,137.85,242.19,302.83,52.01,128.60,129.09,82.19,538.51,42.89,65.97,15.25,110.47,49.14,141.82,66.83,132.41,366.42,33.72,167.44,482.67,238.28,155.08,73.12,304.10,176.55,168.14,109.62,125.84,106.74,29.41,487.25,658.26,345.11,38.53,93.24,103.15,513.78,145.46,32.05,1312.66,200.71,59.40,62.41,235.05,780.34,61.98,225.30,29.90,428.96,68.23,73.51,57.51,109.88,83.48,14.11,120.15,82.38,76.73,59.78,34.14,136.26,510.24,137.87,26.85,120.24,204.77,36.30,203.87,54.30,518.75,186.36,61.69,59.38,197.60,37.78,86.76,139.40,480.00,31.04,21.52,78.39,200.44,114.62,73.58,43.69,66.83,225.56,419.95,29.86,230.83,110.96,140.30,,81.25,192.34
2023-08-10,42.35,175.67,316.15,138.56,245.34,303.36,51.99,128.63,129.15,81.43,540.23,43.00,64.73,15.41,110.23,49.49,141.28,66.87,132.43,369.08,34.11,167.23,484.46,240.80,155.35,72.96,304.67,176.45,168.61,108.72,126.56,107.03,37.20,491.93,663.47,347.38,39.09,95.37,103.75,515.83,147.86,31.72,1387.06,202.92,58.40,62.68,235.28,787.69,62.44,225.61,29.71,431.39,68.16,73.85,58.10,110.70,84.72,14.12,119.66,82.39,76.78,60.56,33.40,135.60,507.73,135.97,26.71,120.58,208.06,36.24,201.60,54.13,507.49,185.03,62.46,59.62,199.82,37.80,90.72,138.46,479.43,30.83,22.72,77.69,204.12,114.87,71.97,43.51,67.92,227.87,428.29,29.74,228.93,113.27,144.30,,80.73,197.47
