Date,AAPL,ADBE,ADI,ADP,AMAT,AMD,AMGN,AMZN,APP,ASML,AVGO,BKNG,CEG,CMCSA,COST,CRWD,CSCO,GILD,GOOG,GOOGL,HON,INTC,INTU,ISRG,KLAC,LIN,LRCX,MAR,MELI,META,MRVL,MSFT,MU,NFLX,NVDA,ORLY,PANW,PEP,PLTR,QCOM,REGN,SBUX,SHOP,STX,TMUS,TSLA,TXN,VRTX,WDC,WMT
2021-04-12,127.83,506.03,146.54,170.52,129.37,78.58,212.78,168.97,,601.83,43.76,2364.87,,43.35,345.38,203.99,44.94,53.67,111.82,111.31,194.46,59.49,403.57,259.75,327.46,266.63,61.65,143.76,1593.65,309.11,48.72,245.56,93.23,55.28,15.17,34.64,59.23,122.47,23.34,123.20,469.63,101.47,120.20,68.38,125.72,233.99,166.87,213.60,53.76,43.63
2021-04-13,130.93,514.86,146.02,172.46,129.46,80.19,213.65,170.00,,600.58,43.88,2360.20,,43.81,345.76,216.35,45.02,53.86,112.44,111.80,194.80,59.32,406.49,264.82,326.54,267.44,61.15,143.24,1598.20,307.35,47.84,248.04,89.87,55.37,15.64,34.36,59.98,122.49,25.42,123.08,473.84,102.85,124.15,68.44,125.75,254.11,165.83,215.94,52.53,43.50
2021-04-14,128.60,510.63,145.38,171.77,128.54,78.55,213.37,166.65,,602.37,43.18,2409.21,,43.33,343.83,208.20,44.77,54.20,111.82,111.18,195.13,58.38,399.07,261.94,319.30,266.28,60.72,143.99,1546.56,300.46,47.17,245.25,88.43,54.00,15.24,34.51,60.16,121.69,23.70,120.79,477.93,102.67,117.99,68.69,124.90,244.08,165.05,217.13,51.70,43.48
2021-04-15,131.00,523.25,147.44,172.44,128.80,83.01,218.07,168.95,65.20,612.96,43.43,2388.59,,44.02,349.16,213.10,45.00,54.59,113.90,113.33,195.52,59.14,405.15,268.24,321.24,269.01,61.58,143.59,1599.48,305.42,47.87,249.01,88.04,54.92,16.10,34.80,61.73,121.86,23.15,123.56,491.32,104.01,120.83,69.59,126.41,246.28,167.51,221.10,51.73,43.74
2021-04-16,130.67,525.08,146.34,173.38,128.15,82.15,218.57,169.97,61.00,616.40,43.32,2431.48,,44.81,350.98,215.20,46.01,55.50,113.95,113.20,197.45,58.89,403.46,270.86,315.98,270.87,61.03,143.06,1591.88,303.80,47.01,250.20,88.42,54.65,15.87,35.37,61.11,123.44,22.47,123.89,499.23,105.51,120.78,70.22,127.93,246.59,166.43,219.39,51.85,43.88
2021-04-19,131.33,516.17,143.95,173.21,125.43,81.11,218.79,168.60,58.86,601.53,41.80,2411.16,,44.02,349.87,213.37,46.06,54.74,114.18,113.55,196.48,57.87,390.33,270.40,307.81,269.45,58.94,142.36,1570.99,299.89,45.78,248.28,86.23,55.44,15.32,35.58,61.16,123.95,21.94,121.24,496.34,104.85,114.58,70.45,126.91,238.21,162.21,219.18,51.41,43.60
2021-04-20,129.65,514.21,141.71,173.26,123.22,79.27,221.50,166.73,60.15,588.96,41.37,2302.00,,44.03,351.94,206.60,45.13,55.10,113.75,113.02,193.38,57.03,393.32,270.37,302.62,267.02,58.12,136.65,1533.41,300.29,44.98,247.82,85.32,54.96,15.13,35.75,60.00,124.77,21.78,119.58,501.04,103.66,112.30,70.52,125.52,239.66,160.66,220.16,51.16,43.94
2021-04-21,130.03,512.34,145.22,174.61,129.41,81.61,221.19,168.10,61.81,625.76,41.60,2314.49,,44.44,354.17,210.37,45.25,55.44,113.73,112.98,196.08,57.94,396.80,297.13,314.83,272.74,60.79,139.34,1576.99,299.12,46.59,250.04,87.28,50.89,15.32,35.55,59.44,125.86,22.63,122.08,503.08,104.08,114.21,71.77,127.03,248.04,163.81,219.76,52.28,44.07
2021-04-22,128.51,507.29,142.54,175.08,126.25,79.06,218.01,165.45,62.10,617.74,41.18,2304.01,,44.23,351.49,216.73,44.88,54.48,112.47,111.70,195.02,56.91,394.69,286.55,308.47,269.69,58.26,141.15,1563.46,294.21,44.27,246.77,82.62,50.88,14.81,35.31,58.80,125.08,22.86,119.20,487.14,103.35,109.66,71.94,126.66,239.90,161.12,215.98,49.87,43.59
2021-04-23,130.83,515.84,145.89,176.00,129.23,82.76,219.70,167.04,58.50,640.48,42.17,2351.50,,44.22,353.40,219.30,45.24,54.35,114.82,114.05,190.97,53.88,402.59,291.84,315.10,272.40,59.49,142.80,1600.91,298.79,45.24,250.59,83.90,50.56,15.23,35.51,59.74,124.87,23.41,121.40,485.36,104.81,109.90,76.28,128.18,243.13,163.74,217.90,51.23,43.66
2021-04-26,131.22,515.70,147.38,175.36,131.57,85.41,218.41,170.45,59.80,640.03,42.69,2413.17,,44.16,348.90,224.47,45.00,54.58,115.39,114.55,188.44,53.44,405.86,288.65,318.65,270.45,60.98,142.92,1623.01,300.68,46.43,250.97,85.67,51.03,15.44,35.08,60.24,122.76,24.11,124.57,497.81,103.35,116.60,79.81,127.40,246.07,165.94,216.97,53.74,43.04
2021-04-27,130.90,517.32,146.38,176.03,131.07,85.21,218.07,170.87,58.85,642.29,42.19,2418.96,,44.15,350.50,221.25,44.77,53.68,114.42,113.61,189.64,52.72,403.75,287.13,313.60,271.10,61.14,144.13,1604.94,301.21,45.07,251.38,87.25,50.56,15.34,35.51,59.75,122.35,23.88,123.71,488.51,103.56,115.69,80.63,127.80,234.91,164.94,215.53,54.53,43.19
2021-04-28,130.11,515.48,143.17,167.70,130.03,84.02,202.33,172.93,58.75,635.16,41.55,2459.16,,43.98,349.91,220.24,44.54,53.49,118.03,116.99,189.59,52.41,403.44,289.60,308.24,268.23,60.49,143.85,1622.00,304.71,45.92,244.27,83.90,50.65,15.24,35.26,60.03,121.45,23.85,122.42,484.50,100.21,128.88,81.46,126.99,231.47,157.67,213.48,53.13,43.03
2021-04-29,130.01,516.09,144.96,169.30,129.74,83.91,200.62,173.57,59.17,632.43,42.19,2455.56,,45.85,354.41,211.53,44.84,52.99,120.51,118.66,190.46,53.01,403.78,287.74,309.68,270.29,60.77,145.37,1588.23,326.94,46.38,242.30,85.88,50.90,15.29,36.48,59.19,123.25,23.37,127.90,481.75,102.20,123.31,82.85,128.85,225.67,161.13,211.86,53.53,43.58
2021-04-30,128.04,508.34,140.51,168.03,127.17,81.62,204.83,173.37,58.01,618.70,41.27,2420.86,,45.65,353.03,208.51,44.36,52.68,119.52,116.71,189.73,52.32,399.91,288.33,299.23,267.02,58.82,142.96,1570.98,322.55,44.36,241.98,83.94,51.35,14.97,36.86,58.90,123.44,23.04,124.42,478.07,102.08,118.25,79.44,127.04,236.48,157.39,218.20,53.16,43.67
2021-05-03,129.09,503.46,138.82,172.05,127.31,78.55,209.74,169.32,60.06,626.55,40.73,2395.69,,45.99,359.89,205.12,44.59,54.61,118.78,116.19,189.87,52.08,399.11,289.18,295.32,269.69,58.52,143.31,1571.53,320.07,43.48,241.67,82.92,50.91,14.80,37.00,58.18,124.84,22.30,123.20,485.34,103.17,112.20,78.38,126.39,228.30,155.90,217.95,52.77,44.35
2021-05-04,124.53,490.70,139.37,174.31,123.35,78.61,211.43,165.59,58.55,602.21,40.22,2339.24,,46.04,356.07,197.79,44.19,54.48,116.75,114.40,191.77,51.75,385.80,283.00,292.20,264.36,57.48,142.08,1526.91,315.88,43.66,237.77,82.32,50.32,14.32,37.33,57.60,123.27,21.64,120.23,481.92,101.74,114.29,75.71,123.53,224.53,156.10,214.85,50.64,43.92
2021-05-05,124.77,486.69,141.22,174.03,124.85,77.83,213.13,163.53,58.18,614.54,40.16,2295.05,,45.86,353.42,193.24,44.56,55.20,116.88,114.79,192.41,51.71,380.39,279.47,295.98,272.41,57.93,139.10,1530.54,312.57,43.95,236.50,83.05,49.61,14.42,37.34,56.86,123.21,21.15,120.70,479.18,101.17,112.04,75.67,128.96,223.65,158.39,213.87,51.61,43.88
2021-05-06,126.37,483.61,142.59,175.52,126.23,77.89,214.80,165.32,56.93,616.89,40.58,2237.55,,46.33,363.15,187.07,45.70,55.23,118.10,115.91,194.51,52.34,382.36,280.82,299.75,276.88,58.54,137.25,1446.34,317.53,44.69,239.63,82.70,49.96,14.49,37.41,56.24,124.64,20.09,121.91,495.33,102.30,109.09,77.00,133.53,221.18,160.67,213.16,52.39,44.19
2021-05-07,127.04,488.73,144.27,175.13,127.40,78.81,217.29,164.58,57.26,630.52,40.95,2284.40,,47.24,364.63,189.18,46.56,55.23,118.96,116.63,194.62,52.77,389.12,285.70,303.36,279.24,59.78,141.20,1481.26,316.60,45.10,242.25,83.86,50.38,14.78,37.49,57.06,124.64,19.75,123.57,493.42,101.94,110.86,78.34,133.76,224.12,163.72,215.01,53.92,43.93
2021-05-10,123.76,479.38,138.34,174.69,119.49,75.99,215.93,159.52,55.50,600.54,39.46,2221.60,,46.76,361.94,187.58,46.33,56.01,116.13,113.65,196.45,51.22,380.87,278.26,284.57,281.19,55.60,135.39,1384.46,303.59,43.49,237.18,78.85,48.67,14.23,37.50,56.89,125.63,18.47,115.58,498.97,101.91,108.02,77.00,130.58,209.68,158.74,212.90,51.64,44.12
2021-05-11,122.84,485.19,138.38,174.75,118.39,76.83,215.66,161.20,53.46,603.79,39.81,2206.46,,46.75,358.81,195.10,46.04,55.79,114.50,112.57,194.94,50.37,383.25,278.92,284.93,278.95,56.17,136.40,1381.42,304.14,43.39,236.27,78.69,49.51,14.27,37.32,57.24,124.72,20.21,115.07,497.83,101.24,111.02,74.79,132.68,205.73,159.74,213.00,51.29,43.72
2021-05-12,119.78,472.09,133.99,170.23,110.09,74.64,214.40,157.60,52.25,576.24,38.21,2132.41,,46.03,353.14,189.27,44.97,55.98,111.04,109.11,187.18,49.07,388.00,270.60,272.09,274.62,52.87,130.85,1302.49,300.19,40.73,229.33,74.90,48.50,13.72,36.55,55.85,123.50,18.89,111.71,503.74,98.27,108.39,72.77,131.38,196.63,153.99,212.68,48.45,42.59
2021-05-13,121.93,474.16,134.52,173.00,114.92,73.09,215.46,158.07,49.87,596.55,38.96,2166.79,,46.66,360.09,183.76,45.74,57.20,112.18,110.54,191.09,49.43,391.53,273.53,281.59,278.33,55.44,134.05,1296.65,302.88,40.82,233.20,75.28,48.67,13.63,36.96,53.98,125.33,18.37,113.94,513.70,98.90,104.78,75.11,132.80,190.56,156.07,214.35,49.95,43.31
2021-05-14,124.35,486.56,137.26,174.91,119.62,74.59,216.38,161.15,57.26,620.17,39.96,2240.62,,47.71,364.73,190.64,46.10,56.88,114.86,112.99,194.23,50.65,404.86,277.79,291.01,281.34,57.17,137.92,1323.10,313.48,42.55,238.11,77.73,49.34,14.21,36.89,56.14,125.52,20.08,116.67,513.15,99.54,108.50,84.46,136.07,196.58,159.80,217.09,54.09,43.71
2021-05-17,123.20,482.74,135.87,174.84,118.41,74.65,217.24,163.52,62.44,608.29,39.80,2182.38,,45.09,364.29,188.53,46.13,57.33,115.13,113.51,193.47,50.63,406.95,272.34,283.36,281.07,56.13,134.62,1336.78,313.00,42.01,235.26,78.40,48.89,14.13,36.88,55.97,125.16,20.46,116.36,520.22,99.34,109.64,89.86,134.80,192.28,157.67,216.35,57.51,43.52
2021-05-18,121.81,480.62,133.84,173.02,116.73,74.44,215.93,161.61,64.29,605.26,39.24,2171.06,,44.68,363.20,196.78,46.13,57.15,114.23,112.20,189.92,50.18,405.02,271.54,279.75,278.38,55.44,134.53,1346.06,307.55,41.66,233.25,76.93,48.63,13.98,36.54,56.68,124.60,21.24,115.56,512.76,99.42,113.34,87.22,129.80,192.62,155.96,214.65,55.10,44.46
2021-05-19,121.65,480.47,140.48,171.49,119.59,76.23,214.01,161.59,64.61,603.91,39.96,2228.38,,44.10,360.21,198.71,45.72,56.86,114.50,112.64,189.07,50.66,408.68,272.32,289.28,276.57,57.09,134.21,1322.31,311.15,43.68,233.83,77.95,48.77,14.03,36.16,55.93,124.53,20.67,117.13,506.85,98.17,117.04,85.83,129.18,187.82,158.45,214.05,53.63,44.47
2021-05-20,124.21,491.67,146.30,174.46,124.87,78.06,216.85,162.38,67.90,621.13,41.17,2263.76,,44.75,363.93,204.03,46.06,57.56,116.85,114.40,189.76,51.20,422.33,277.55,298.25,278.50,59.42,133.77,1374.99,316.13,45.39,237.06,79.13,50.17,14.58,36.43,57.10,126.07,20.61,118.90,509.77,99.72,121.49,83.47,130.92,195.59,161.57,216.61,54.90,44.62
2021-05-21,122.38,488.07,146.20,175.48,123.29,77.17,216.06,160.15,68.35,611.99,40.83,2251.32,,44.78,361.22,210.60,45.69,57.06,116.30,113.77,190.67,51.32,420.55,275.00,295.19,278.91,58.22,133.80,1367.12,313.77,45.36,235.80,78.73,49.79,14.95,36.28,60.41,125.96,20.75,117.84,503.32,99.29,122.41,80.97,130.81,193.63,161.32,213.43,54.44,44.41
2021-05-24,124.01,497.83,149.09,177.06,128.96,77.44,213.26,162.25,70.31,630.88,41.54,2305.41,,45.25,363.81,214.35,46.53,55.97,119.35,117.08,192.21,52.12,427.32,278.31,302.24,281.43,60.17,136.57,1367.33,322.10,46.73,241.19,80.85,50.29,15.57,35.79,60.75,126.60,21.22,119.14,497.11,100.72,126.14,84.61,132.43,202.15,164.53,211.22,55.63,44.42
2021-05-25,123.81,505.08,150.20,175.41,131.76,77.86,208.31,162.95,69.95,643.65,41.58,2296.12,,45.29,365.64,212.86,46.46,54.97,119.47,117.18,191.39,52.04,425.94,282.00,302.59,281.41,60.71,137.44,1365.42,325.24,47.13,242.10,79.22,50.13,15.61,35.65,60.85,126.99,21.48,119.90,494.69,100.82,124.00,80.61,131.49,201.56,164.54,208.76,54.98,44.60
2021-05-26,123.76,506.98,150.35,174.67,131.42,78.34,205.34,163.26,68.62,637.41,41.66,2303.96,,46.22,365.87,219.96,46.11,55.07,120.69,118.04,191.59,52.09,429.65,279.79,302.09,280.03,60.49,139.06,1385.47,325.11,47.71,241.88,80.21,50.24,15.66,35.41,61.29,126.99,22.12,119.30,493.82,101.01,123.88,83.44,134.27,206.38,164.24,206.80,56.27,44.54
2021-05-27,122.23,498.28,150.37,177.24,132.30,78.42,202.55,161.51,69.68,636.76,42.31,2291.96,,46.62,367.65,222.81,46.12,54.70,119.15,117.17,197.57,52.83,419.27,278.12,301.28,280.97,61.22,140.38,1355.00,330.16,47.46,239.78,81.86,50.39,15.45,35.27,61.21,125.45,22.70,119.80,492.02,101.60,124.08,83.13,135.87,210.28,164.91,207.31,57.09,44.39
2021-05-28,121.58,504.58,151.65,176.15,132.60,80.08,204.81,161.15,74.31,646.70,42.73,2318.24,,46.62,358.89,222.15,46.10,54.87,119.60,116.88,197.26,52.27,426.04,280.73,301.61,280.80,61.61,138.20,1358.67,326.17,47.40,240.14,82.06,50.28,16.20,35.67,60.54,126.68,22.95,120.60,499.06,101.94,124.29,82.54,136.00,208.41,165.51,208.63,56.62,44.50
2021-06-01,121.25,495.91,150.81,176.77,132.67,80.81,201.06,160.93,68.86,643.18,42.37,2285.58,,46.30,358.86,222.07,45.86,54.22,120.50,118.08,199.00,52.06,425.62,278.68,300.51,282.36,61.53,139.74,1368.87,326.57,46.86,237.94,82.07,49.91,16.22,35.84,60.06,126.41,23.06,120.07,499.85,101.45,125.16,84.70,136.24,207.97,164.80,209.67,56.86,44.38
2021-06-02,122.01,495.77,151.55,178.32,133.44,81.97,202.42,161.70,70.09,645.37,42.86,2275.41,,46.09,361.10,220.58,46.15,54.81,120.08,117.56,197.12,52.60,432.20,273.85,300.37,281.12,61.53,137.29,1362.45,326.59,46.63,237.85,82.26,49.92,16.74,35.57,59.61,126.92,24.45,120.57,501.97,101.15,122.96,84.51,135.55,201.71,166.32,210.38,57.65,44.29
2021-06-03,120.53,493.14,149.32,177.02,130.92,80.28,202.92,159.35,70.47,637.52,42.05,2253.71,,45.85,364.21,216.00,46.47,55.18,119.25,116.42,195.80,51.47,437.17,272.22,293.89,279.66,60.28,135.14,1324.15,323.50,46.30,236.32,80.00,48.94,16.93,35.22,58.52,127.37,23.63,118.73,502.27,99.46,119.90,84.11,136.84,190.95,162.18,211.15,57.79,44.37
2021-06-04,122.82,504.50,152.55,177.68,134.25,81.58,203.87,160.31,74.36,654.19,42.98,2273.22,,46.34,367.67,206.94,47.12,55.97,121.59,118.70,196.53,52.50,448.20,277.15,301.71,281.10,62.13,136.74,1325.42,327.78,47.79,241.20,81.69,49.47,17.53,35.11,59.56,127.52,24.03,121.04,508.46,100.24,120.57,85.45,138.94,199.68,165.73,209.93,58.08,44.44
2021-06-07,122.83,509.47,151.54,176.78,133.40,81.35,204.17,159.90,77.25,652.93,41.96,2256.37,,46.28,360.92,215.41,46.99,55.96,122.30,119.13,194.94,52.24,443.62,277.04,303.19,273.34,61.58,137.14,1325.19,333.96,47.37,244.11,81.96,49.47,17.57,35.03,59.40,127.44,24.46,120.12,511.53,99.65,123.06,85.04,137.98,201.71,164.40,209.16,57.30,44.15
2021-06-08,123.65,509.20,151.93,178.72,130.42,80.89,203.85,163.21,79.47,651.73,41.94,2261.49,,45.88,360.25,215.14,47.17,56.03,123.13,118.94,196.32,52.16,451.43,277.89,298.67,274.20,60.44,140.26,1311.53,331.08,49.78,242.92,78.54,49.24,17.41,35.27,58.89,126.25,24.38,120.91,503.02,99.82,123.07,86.92,139.79,201.20,162.99,211.13,56.97,43.81
2021-06-09,124.03,514.68,153.28,178.10,129.26,79.96,206.17,164.06,80.25,653.51,41.97,2271.62,,45.74,360.50,213.95,47.08,56.98,123.56,119.41,194.61,52.16,454.41,280.08,299.01,272.31,60.11,138.43,1316.66,327.68,49.41,243.90,76.72,48.58,17.32,35.20,58.73,126.02,24.17,119.73,518.35,99.71,121.56,85.63,141.60,199.59,162.57,213.56,56.34,43.58
2021-06-10,123.04,535.52,154.17,180.63,131.67,81.56,210.58,167.48,81.86,670.12,42.40,2281.82,,46.02,363.39,228.60,47.96,57.51,125.05,120.76,193.28,52.51,457.32,286.38,303.91,272.17,60.75,138.58,1373.35,329.87,50.83,247.41,77.32,48.73,17.39,35.18,60.41,127.31,24.14,120.93,528.47,100.44,123.11,84.02,140.87,203.37,163.93,216.77,55.36,43.83
2021-06-11,124.25,541.26,154.41,180.26,131.34,81.31,208.97,167.34,82.42,667.34,42.59,2262.11,,46.24,362.27,231.27,47.73,57.08,124.67,120.51,192.37,52.94,458.13,288.09,304.68,273.00,60.88,138.11,1392.75,328.68,51.13,248.03,77.38,48.88,17.78,35.65,60.97,127.39,24.67,121.29,522.02,100.75,124.70,83.42,139.75,203.30,164.51,193.02,56.28,44.10
2021-06-14,127.30,556.95,155.18,179.82,133.46,81.55,207.61,169.19,81.89,679.11,43.05,2262.77,,46.57,364.10,233.53,47.21,57.16,125.32,121.44,190.65,53.25,462.79,290.93,309.53,272.71,61.65,138.51,1432.63,334.15,52.79,249.96,78.50,49.99,17.98,35.49,61.26,128.15,25.00,123.72,525.20,100.66,130.66,81.61,139.66,205.90,165.90,194.80,56.23,44.04
2021-06-15,126.48,548.46,154.43,179.70,133.09,80.47,206.46,169.16,81.65,671.89,42.59,2259.75,,46.60,364.25,228.34,46.87,57.10,125.01,120.42,190.08,53.07,456.72,290.79,305.13,272.71,61.13,138.71,1404.78,334.13,52.59,248.48,80.15,49.19,17.75,35.67,60.14,128.16,24.41,122.16,523.95,100.15,132.11,80.98,140.07,199.79,164.46,188.97,56.39,43.86
2021-06-16,126.98,543.33,152.96,178.07,131.49,80.11,206.22,170.76,85.81,669.27,42.14,2256.08,,46.44,359.98,234.17,46.60,56.47,124.67,119.78,187.08,52.36,455.39,290.47,300.67,271.44,60.68,137.85,1427.23,328.50,53.10,247.54,78.50,49.24,17.77,35.63,60.58,126.88,24.80,121.59,520.07,99.68,136.63,79.91,139.33,201.62,163.69,187.49,55.14,42.97
2021-06-17,128.58,551.36,153.14,178.31,131.82,84.56,207.24,174.46,88.22,669.06,42.63,2251.93,,46.76,365.04,241.31,46.30,56.38,125.34,120.75,184.77,52.33,460.62,295.00,303.07,269.27,60.78,136.48,1462.58,333.89,54.09,250.93,78.65,49.83,18.61,35.84,62.01,128.10,25.45,121.95,532.41,99.71,144.93,76.57,140.81,205.53,163.62,188.36,53.26,43.15
2021-06-18,127.28,565.59,149.43,174.16,125.97,84.65,205.45,174.35,88.21,642.48,41.93,2201.48,,46.11,361.37,244.91,45.38,55.86,124.54,119.13,181.53,50.94,459.33,292.95,289.80,264.38,58.20,133.63,1468.06,327.09,53.25,249.51,75.05,50.08,18.60,35.81,61.95,125.43,25.37,119.83,534.31,98.19,146.69,73.54,139.13,207.77,159.63,187.85,52.28,42.35
2021-06-21,129.08,567.35,151.23,177.38,127.72,82.59,206.79,172.70,83.91,651.66,42.36,2221.57,,46.57,366.99,237.68,46.34,56.48,125.43,120.81,184.52,51.13,463.70,298.00,293.92,270.29,58.77,137.53,1476.34,329.70,53.79,252.59,75.17,49.70,18.39,36.47,61.82,126.41,25.42,120.70,530.68,99.33,148.02,73.54,140.05,206.94,162.28,187.70,52.08,42.74
2021-06-22,130.72,575.74,150.79,177.67,128.09,83.58,206.51,175.27,80.30,656.60,42.35,2209.62,,46.85,372.09,256.61,46.41,56.23,125.97,121.33,184.09,51.13,463.37,300.65,293.74,272.18,59.07,136.10,1505.00,336.39,53.34,255.36,75.74,50.88,18.84,36.78,60.90,126.60,25.40,121.71,530.44,100.12,150.84,72.85,140.20,207.90,163.09,188.87,51.52,42.93
2021-06-23,130.44,574.23,150.75,176.26,130.07,83.82,205.47,175.19,81.49,652.61,42.55,2205.09,,45.11,371.89,252.90,45.98,55.90,125.43,121.13,183.38,50.57,464.37,301.81,295.87,266.94,59.30,135.81,1532.76,337.94,53.51,255.13,77.07,51.27,19.01,36.66,61.40,124.94,26.27,122.10,526.24,99.86,150.05,73.07,139.44,218.86,162.27,187.52,52.11,42.60
2021-06-24,130.16,578.26,153.89,177.03,132.72,86.10,207.40,172.45,84.50,665.39,42.86,2205.04,,45.58,371.99,253.70,45.99,56.34,126.25,121.50,185.97,51.31,468.28,301.52,300.66,267.29,60.32,135.52,1542.39,340.51,55.09,256.50,78.59,51.81,19.16,36.64,62.10,125.65,26.53,124.27,540.80,100.24,147.90,74.48,139.99,226.61,164.46,191.94,52.52,42.90
2021-06-25,129.87,579.66,154.47,178.19,130.73,85.62,208.89,170.07,84.86,656.98,42.14,2239.82,,45.87,374.30,253.24,46.24,56.93,125.96,121.50,186.86,51.16,471.64,302.78,301.01,267.27,59.89,134.89,1541.72,338.71,55.25,254.89,80.00,52.71,18.99,37.14,62.60,126.28,26.78,124.02,546.86,101.18,147.35,74.57,139.74,223.96,164.07,194.34,53.25,43.40
2021-06-28,131.50,588.80,157.15,177.53,135.34,87.08,209.03,172.19,82.12,674.12,43.11,2164.12,,45.61,376.23,255.09,46.15,56.78,125.79,121.53,185.20,52.60,472.52,304.14,306.72,271.57,61.46,130.78,1570.72,352.87,57.50,258.45,81.32,53.30,19.94,37.44,63.08,126.83,27.38,125.89,539.06,100.47,149.50,74.32,139.45,229.57,167.00,197.82,52.68,43.27
2021-06-29,133.01,590.75,157.91,178.42,136.24,89.52,208.70,172.41,83.32,673.70,43.51,2132.35,,45.97,378.36,257.12,46.11,56.97,124.99,121.27,184.48,51.93,476.79,306.91,309.52,272.20,61.92,129.94,1583.00,349.15,57.66,261.03,80.88,53.35,19.98,37.66,62.61,126.74,26.63,128.50,542.32,100.49,148.30,75.59,139.41,226.92,168.18,196.78,53.17,43.02
2021-06-30,133.62,585.64,158.61,179.33,136.70,93.93,209.81,172.01,75.17,661.41,43.48,2147.96,,46.36,375.40,251.31,46.19,57.75,124.30,121.09,187.39,51.37,475.60,306.55,308.58,271.01,61.81,131.41,1557.79,345.00,57.24,260.54,82.88,52.82,19.96,37.75,61.84,127.80,26.36,128.78,554.79,100.08,146.10,75.80,139.25,226.57,167.67,201.63,53.56,44.18
2021-07-01,133.93,584.73,155.86,180.40,132.42,93.31,212.52,171.65,70.98,650.37,42.82,2169.49,,46.95,374.32,251.16,46.57,57.98,125.34,121.44,188.47,51.26,476.46,309.15,296.71,272.64,60.14,134.02,1544.99,351.63,56.32,261.22,78.13,53.35,20.17,38.36,61.78,127.83,24.72,126.86,570.76,101.51,145.80,74.67,139.74,225.97,166.40,202.21,53.33,43.65
2021-07-02,136.55,593.07,157.24,181.91,132.63,94.70,214.07,175.55,72.07,658.25,42.69,2197.83,,47.50,378.51,252.59,46.98,58.12,127.67,124.23,189.07,51.94,482.85,312.72,296.78,273.51,59.98,135.97,1551.96,351.94,56.35,267.04,78.34,53.40,20.44,38.79,62.14,128.44,24.44,128.46,579.72,102.91,146.48,75.03,140.66,226.30,167.60,200.54,52.84,43.90
2021-07-06,138.56,596.90,155.07,181.57,131.30,94.47,209.73,183.79,68.06,656.65,43.15,2181.57,,47.08,378.43,264.98,46.49,57.37,128.71,125.16,186.71,51.33,486.08,316.01,296.24,270.45,59.08,134.88,1553.96,350.03,56.42,267.05,79.08,54.16,20.65,38.68,65.32,128.63,24.68,127.21,578.34,103.59,153.80,73.82,141.10,219.86,166.72,200.05,52.04,43.85
2021-07-07,141.05,605.77,152.41,183.59,129.47,90.54,209.36,184.83,66.28,660.78,42.81,2127.03,,47.50,383.95,267.52,46.74,57.33,129.02,125.44,188.57,51.21,491.05,318.23,292.25,274.23,58.29,134.38,1540.90,347.76,55.62,269.23,76.29,53.60,20.33,39.01,64.50,129.20,22.89,126.11,581.97,104.85,152.02,75.71,142.34,214.88,165.48,198.99,52.18,43.77
2021-07-08,139.75,605.95,151.01,182.25,127.22,89.74,210.27,186.57,65.88,644.99,42.90,2124.24,,47.55,386.30,263.39,46.74,56.77,128.13,124.02,187.36,50.69,491.05,317.29,288.48,269.03,57.57,132.48,1526.93,342.96,55.28,266.82,75.20,53.08,19.86,38.77,64.42,129.26,23.08,124.60,571.06,103.82,146.33,74.57,141.20,217.60,164.13,197.74,51.04,43.74
2021-07-09,141.58,604.50,153.19,183.93,129.50,90.90,211.06,185.97,66.18,661.91,43.78,2154.74,,47.38,391.25,264.44,47.16,57.21,128.52,124.49,191.65,51.24,489.52,316.93,293.87,274.40,58.22,137.14,1554.97,347.69,55.99,267.32,76.79,53.60,20.00,39.44,65.04,128.93,23.29,127.43,576.51,105.15,149.50,75.83,140.39,218.98,165.90,198.16,52.81,43.96
2021-07-12,140.98,600.20,154.36,183.96,131.32,90.81,210.35,185.93,67.20,677.66,44.29,2163.58,,47.57,386.99,261.79,46.71,57.09,129.50,125.93,192.23,51.91,490.66,319.68,298.88,274.22,59.41,136.46,1526.00,350.41,56.32,266.72,77.59,53.73,20.47,39.43,64.75,128.96,22.95,128.36,570.18,106.03,149.47,76.71,141.24,228.57,167.34,198.34,53.35,43.88
2021-07-13,142.09,605.01,154.10,184.10,130.83,90.26,210.74,183.87,68.98,676.33,44.13,2148.31,,47.21,386.21,261.16,46.79,57.04,129.93,126.30,191.43,52.04,492.20,318.75,296.58,271.59,59.34,133.16,1548.21,349.35,55.77,270.24,76.51,54.07,20.20,39.30,64.67,131.93,22.45,127.20,573.14,107.01,151.65,76.29,142.08,222.85,166.72,198.33,52.74,44.05
2021-07-14,145.52,608.83,153.08,184.63,130.22,89.05,210.63,184.08,65.16,685.99,43.91,2136.70,,47.17,388.95,254.23,47.46,56.97,131.01,127.19,194.58,51.72,491.11,318.36,294.21,272.88,58.70,134.40,1507.01,344.92,55.02,271.71,76.55,54.79,19.80,39.67,64.38,133.30,21.56,129.52,577.16,107.23,146.30,77.26,143.16,217.79,166.79,197.89,52.69,44.35
